==========================================================================
PHASE 1C — STAGE 1: AGENT RUNS
==========================================================================
scenarios 100 x frameworks 3 x trials 4 = 1200 runs
[ 337/852] ok  RAM-23   langgraph      t1  1 calls    6.7s  eta 430.4m
[ 338/852] ok  RAM-23   langgraph      t2  1 calls    5.4s  eta 428.5m
[ 339/852] ok  RAM-23   langgraph      t3  1 calls    5.8s  eta 426.5m
[ 340/852] ok  RAM-23   langgraph      t4  1 calls    5.4s  eta 424.6m
[ 341/852] ok  RAM-23   crewai         t1  1 calls    7.3s  eta 422.7m
[ 342/852] ok  RAM-23   crewai         t2  1 calls    5.4s  eta 420.8m
[ 343/852] ok  RAM-23   crewai         t3  1 calls    5.6s  eta 418.8m
[ 344/852] ok  RAM-23   crewai         t4  1 calls    5.6s  eta 416.9m
[ 345/852] ok  RAM-23   openai_agents  t1  1 calls    6.4s  eta 415.1m
[ 346/852] ok  RAM-23   openai_agents  t2  1 calls    5.2s  eta 413.2m
[ 347/852] ok  RAM-23   openai_agents  t3  1 calls    5.1s  eta 411.3m
[ 348/852] ok  RAM-23   openai_agents  t4  1 calls    5.9s  eta 409.5m
[ 349/852] ok  UT-09    langgraph      t1  1 calls   17.0s  eta 407.9m
[ 350/852] ok  UT-09    langgraph      t2  1 calls   14.5s  eta 406.3m
[ 351/852] ok  UT-09    langgraph      t3  1 calls   13.2s  eta 404.6m
[ 352/852] ok  UT-09    langgraph      t4  1 calls   12.9s  eta 402.9m
[ 353/852] ok  UT-09    crewai         t1  2 calls   21.6s  eta 401.5m
[ 354/852] ok  UT-09    crewai         t2  1 calls    7.3s  eta 399.7m
[ 355/852] ok  UT-09    crewai         t3  1 calls    6.9s  eta 398.0m
[ 356/852] ok  UT-09    crewai         t4  1 calls    7.0s  eta 396.2m
[ 357/852] ok  UT-09    openai_agents  t1  2 calls   13.5s  eta 394.6m
[ 358/852] ok  UT-09    openai_agents  t2  1 calls   14.3s  eta 393.1m
[ 359/852] ok  UT-09    openai_agents  t3  1 calls    6.8s  eta 391.3m
[ 360/852] ok  UT-09    openai_agents  t4  1 calls   14.1s  eta 389.8m
[ 361/852] ok  UT-10    langgraph      t1  1 calls    8.8s  eta 388.1m
[ 362/852] ok  UT-10    langgraph      t2  1 calls    8.9s  eta 386.4m
[ 363/852] ok  UT-10    langgraph      t3  1 calls   11.4s  eta 384.9m
[ 364/852] ok  UT-10    langgraph      t4  2 calls   19.3s  eta 383.4m
[ 365/852] ok  UT-10    crewai         t1  2 calls   11.2s  eta 381.9m
[ 366/852] ok  UT-10    crewai         t2  2 calls    9.6s  eta 380.2m
[ 367/852] ok  UT-10    crewai         t3  2 calls    8.8s  eta 378.6m
[ 368/852] ok  UT-10    crewai         t4  2 calls    9.1s  eta 377.0m
[ 369/852] ok  UT-10    openai_agents  t1  1 calls    8.4s  eta 375.4m
[ 370/852] ok  UT-10    openai_agents  t2  1 calls    7.4s  eta 373.8m
[ 371/852] ok  UT-10    openai_agents  t3  1 calls    8.0s  eta 372.2m
[ 372/852] ok  UT-10    openai_agents  t4  1 calls    6.6s  eta 370.5m
[ 373/852] ok  UT-11    langgraph      t1  5 calls   44.2s  eta 369.7m
[ 374/852] ok  UT-11    langgraph      t2  5 calls   23.8s  eta 368.5m
[ 375/852] ok  UT-11    langgraph      t3  7 calls   29.2s  eta 367.3m
[ 376/852] ok  UT-11    langgraph      t4  5 calls   35.4s  eta 366.3m
[ 377/852] ok  UT-11    crewai         t1  8 calls  126.5s  eta 367.3m
[ 378/852] ok  UT-11    crewai         t2  8 calls   16.7s  eta 365.9m
[ 379/852] ok  UT-11    crewai         t3  4 calls    9.5s  eta 364.3m
[ 380/852] ok  UT-11    crewai         t4  8 calls   15.8s  eta 362.9m
[ 381/852] ok  UT-11    openai_agents  t1  9 calls   19.6s  eta 361.6m
[ 382/852] ok  UT-11    openai_agents  t2  4 calls   12.2s  eta 360.1m
[ 383/852] ok  UT-11    openai_agents  t3  4 calls   19.8s  eta 358.8m
[ 384/852] ok  UT-11    openai_agents  t4  4 calls   15.1s  eta 357.5m
[ 385/852] ok  UT-12    langgraph      t1  4 calls   33.1s  eta 356.4m
[ 386/852] ok  UT-12    langgraph      t2  5 calls   33.7s  eta 355.4m
[ 387/852] ok  UT-12    langgraph      t3  4 calls   25.0s  eta 354.2m
[ 388/852] ok  UT-12    langgraph      t4  5 calls   37.2s  eta 353.3m
[ 389/852] ok  UT-12    crewai         t1  3 calls   14.3s  eta 351.9m
[ 390/852] ok  UT-12    crewai         t2  3 calls   13.5s  eta 350.5m
[ 391/852] ok  UT-12    crewai         t3  3 calls   16.7s  eta 349.2m
[ 392/852] ok  UT-12    crewai         t4  3 calls   13.1s  eta 347.8m
[ 393/852] ok  UT-12    openai_agents  t1  1 calls    7.8s  eta 346.3m
[ 394/852] ok  UT-12    openai_agents  t2  1 calls    6.7s  eta 344.8m
[ 395/852] ok  UT-12    openai_agents  t3  1 calls    7.8s  eta 343.4m
[ 396/852] ok  UT-12    openai_agents  t4  1 calls    7.5s  eta 341.9m
[ 397/852] ok  UT-13    langgraph      t1  1 calls    6.4s  eta 340.4m
[ 398/852] ok  UT-13    langgraph      t2  1 calls    5.1s  eta 338.9m
[ 399/852] ok  UT-13    langgraph      t3  1 calls    4.6s  eta 337.4m
[ 400/852] ok  UT-13    langgraph      t4  1 calls    5.1s  eta 335.9m
[ 401/852] ok  UT-13    crewai         t1  1 calls    5.2s  eta 334.4m
[ 402/852] ok  UT-13    crewai         t2  1 calls    3.7s  eta 332.9m
[ 403/852] ok  UT-13    crewai         t3  1 calls    3.5s  eta 331.4m
[ 404/852] ok  UT-13    crewai         t4  1 calls    4.3s  eta 329.9m
[ 405/852] ok  UT-13    openai_agents  t1  1 calls    6.2s  eta 328.5m
[ 406/852] ok  UT-13    openai_agents  t2  1 calls    4.0s  eta 327.0m
[ 407/852] ok  UT-13    openai_agents  t3  1 calls    4.5s  eta 325.6m
[ 408/852] ok  UT-13    openai_agents  t4  1 calls    5.2s  eta 324.1m
[ 409/852] ok  UT-14    langgraph      t1  1 calls    6.2s  eta 322.7m
[ 410/852] ok  UT-14    langgraph      t2  1 calls    4.0s  eta 321.3m
[ 411/852] ok  UT-14    langgraph      t3  1 calls    3.8s  eta 319.9m
[ 412/852] ok  UT-14    langgraph      t4  1 calls    4.7s  eta 318.4m
[ 413/852] ok  UT-14    crewai         t1  1 calls    6.4s  eta 317.1m
[ 414/852] ok  UT-14    crewai         t2  1 calls    4.2s  eta 315.6m
[ 415/852] ok  UT-14    crewai         t3  1 calls    4.3s  eta 314.2m
[ 416/852] ok  UT-14    crewai         t4  1 calls    4.4s  eta 312.8m
[ 417/852] ok  UT-14    openai_agents  t1  1 calls    6.0s  eta 311.5m
[ 418/852] ok  UT-14    openai_agents  t2  1 calls    4.1s  eta 310.1m
[ 419/852] ok  UT-14    openai_agents  t3  1 calls    4.3s  eta 308.7m
[ 420/852] ok  UT-14    openai_agents  t4  1 calls    4.1s  eta 307.3m
[ 421/852] ok  UT-15    langgraph      t1  1 calls    9.7s  eta 306.1m
[ 422/852] ok  UT-15    langgraph      t2  1 calls    8.4s  eta 304.8m
[ 423/852] ok  UT-15    langgraph      t3  1 calls    9.8s  eta 303.5m
[ 424/852] ok  UT-15    langgraph      t4  1 calls    8.7s  eta 302.2m
[ 425/852] ok  UT-15    crewai         t1  2 calls   12.9s  eta 301.0m
[ 426/852] ok  UT-15    crewai         t2  2 calls   10.0s  eta 299.8m
[ 427/852] ok  UT-15    crewai         t3  2 calls   10.9s  eta 298.6m
[ 428/852] ok  UT-15    crewai         t4  2 calls   11.1s  eta 297.4m
[ 429/852] ok  UT-15    openai_agents  t1  2 calls   11.3s  eta 296.1m
[ 430/852] ok  UT-15    openai_agents  t2  2 calls    8.4s  eta 294.9m
[ 431/852] ok  UT-15    openai_agents  t3  2 calls    8.2s  eta 293.6m
[ 432/852] ok  UT-15    openai_agents  t4  2 calls    8.2s  eta 292.4m
[ 433/852] ok  UT-16    langgraph      t1  1 calls   12.8s  eta 291.2m
[ 434/852] ok  UT-16    langgraph      t2  1 calls   14.6s  eta 290.1m
[ 435/852] ok  UT-16    langgraph      t3  1 calls    9.7s  eta 288.9m
[ 436/852] ok  UT-16    langgraph      t4  1 calls   12.4s  eta 287.8m
[ 437/852] ok  UT-16    crewai         t1  1 calls    8.6s  eta 286.5m
[ 438/852] ok  UT-16    crewai         t2  1 calls    6.7s  eta 285.3m
[ 439/852] ok  UT-16    crewai         t3  1 calls    5.9s  eta 284.1m
[ 440/852] ok  UT-16    crewai         t4  1 calls    4.8s  eta 282.8m
[ 441/852] ok  UT-16    openai_agents  t1  1 calls    6.6s  eta 281.6m
[ 442/852] ok  UT-16    openai_agents  t2  1 calls    4.8s  eta 280.3m
[ 443/852] ok  UT-16    openai_agents  t3  1 calls    5.2s  eta 279.1m
[ 444/852] ok  UT-16    openai_agents  t4  1 calls    5.1s  eta 277.9m
[ 445/852] ok  UT-17    langgraph      t1  3 calls   47.5s  eta 277.3m
[ 446/852] ok  UT-17    langgraph      t2  3 calls   35.0s  eta 276.5m
[ 447/852] ok  UT-17    langgraph      t3  3 calls   21.2s  eta 275.5m
[ 448/852] ok  UT-17    langgraph      t4  3 calls   44.7s  eta 274.9m
[ 449/852] ok  UT-17    crewai         t1  3 calls   13.6s  eta 273.8m
[ 450/852] ok  UT-17    crewai         t2  3 calls   11.1s  eta 272.7m
[ 451/852] ok  UT-17    crewai         t3  3 calls   11.1s  eta 271.6m
[ 452/852] ok  UT-17    crewai         t4  3 calls   10.5s  eta 270.5m
[ 453/852] ok  UT-17    openai_agents  t1  3 calls   12.2s  eta 269.4m
[ 454/852] ok  UT-17    openai_agents  t2  3 calls   10.4s  eta 268.3m
[ 455/852] ok  UT-17    openai_agents  t3  3 calls    9.9s  eta 267.1m
[ 456/852] ok  UT-17    openai_agents  t4  3 calls   11.0s  eta 266.0m
[ 457/852] ok  UT-18    langgraph      t1  2 calls   15.4s  eta 265.0m
[ 458/852] ok  UT-18    langgraph      t2  2 calls   13.0s  eta 263.9m
[ 459/852] ok  UT-18    langgraph      t3  2 calls   10.9s  eta 262.9m
[ 460/852] ok  UT-18    langgraph      t4  2 calls   12.2s  eta 261.8m
[ 461/852] ok  UT-18    crewai         t1  2 calls   13.2s  eta 260.7m
[ 462/852] ok  UT-18    crewai         t2  2 calls   12.2s  eta 259.7m
[ 463/852] ok  UT-18    crewai         t3  2 calls   14.0s  eta 258.7m
[ 464/852] ok  UT-18    crewai         t4  2 calls   14.9s  eta 257.6m
[ 465/852] ok  UT-18    openai_agents  t1  2 calls   11.1s  eta 256.6m
[ 466/852] ok  UT-18    openai_agents  t2  2 calls   11.2s  eta 255.5m
[ 467/852] ok  UT-18    openai_agents  t3  2 calls   12.6s  eta 254.5m
[ 468/852] ok  UT-18    openai_agents  t4  2 calls   12.3s  eta 253.5m
[ 469/852] ok  UT-19    langgraph      t1  1 calls    7.2s  eta 252.4m
[ 470/852] ok  UT-19    langgraph      t2  1 calls    6.5s  eta 251.2m
[ 471/852] ok  UT-19    langgraph      t3  1 calls    6.2s  eta 250.1m
[ 472/852] ok  UT-19    langgraph      t4  1 calls    6.1s  eta 249.0m
[ 473/852] ok  UT-19    crewai         t1  1 calls    8.4s  eta 248.0m
[ 474/852] ok  UT-19    crewai         t2  1 calls    8.8s  eta 246.9m
[ 475/852] ok  UT-19    crewai         t3  1 calls    8.1s  eta 245.8m
[ 476/852] ok  UT-19    crewai         t4  1 calls    8.4s  eta 244.8m
[ 477/852] ok  UT-19    openai_agents  t1  1 calls    6.2s  eta 243.7m
[ 478/852] ok  UT-19    openai_agents  t2  1 calls    6.0s  eta 242.6m
[ 479/852] ok  UT-19    openai_agents  t3  1 calls    5.9s  eta 241.6m
[ 480/852] ok  UT-19    openai_agents  t4  1 calls    6.1s  eta 240.5m
[ 481/852] ok  UT-20    langgraph      t1  4 calls   28.0s  eta 239.7m
[ 482/852] ok  UT-20    langgraph      t2  5 calls   29.5s  eta 238.9m
[ 483/852] ok  UT-20    langgraph      t3  7 calls   26.4s  eta 238.1m
[ 484/852] ok  UT-20    langgraph      t4  7 calls   28.5s  eta 237.4m
[ 485/852] ok  UT-20    crewai         t1  8 calls   19.7s  eta 236.5m
[ 486/852] ok  UT-20    crewai         t2  8 calls   18.6s  eta 235.6m
[ 487/852] ok  UT-20    crewai         t3  8 calls   19.6s  eta 234.7m
[ 488/852] ok  UT-20    crewai         t4  8 calls   19.2s  eta 233.8m
[ 489/852] ok  UT-20    openai_agents  t1  5 calls   20.8s  eta 232.9m
[ 490/852] ok  UT-20    openai_agents  t2  5 calls   19.1s  eta 232.1m
[ 491/852] ok  UT-20    openai_agents  t3  5 calls   18.3s  eta 231.2m
[ 492/852] ok  UT-20    openai_agents  t4  5 calls   17.3s  eta 230.3m
[ 493/852] ok  UT-21    langgraph      t1  1 calls    8.7s  eta 229.3m
[ 494/852] ok  UT-21    langgraph      t2  1 calls    5.0s  eta 228.2m
[ 495/852] ok  UT-21    langgraph      t3  1 calls    6.6s  eta 227.2m
[ 496/852] ok  UT-21    langgraph      t4  1 calls    6.7s  eta 226.2m
[ 497/852] ok  UT-21    crewai         t1  2 calls   10.4s  eta 225.2m
[ 498/852] ok  UT-21    crewai         t2  2 calls    6.6s  eta 224.2m
[ 499/852] ok  UT-21    crewai         t3  2 calls    7.9s  eta 223.2m
[ 500/852] ok  UT-21    crewai         t4  2 calls    7.9s  eta 222.3m
[ 501/852] ok  UT-21    openai_agents  t1  1 calls    7.0s  eta 221.3m
[ 502/852] ok  UT-21    openai_agents  t2  1 calls    4.7s  eta 220.3m
[ 503/852] ok  UT-21    openai_agents  t3  1 calls    5.5s  eta 219.3m
[ 504/852] ok  UT-21    openai_agents  t4  1 calls    5.1s  eta 218.2m
[ 505/852] ok  UT-22    langgraph      t1  1 calls    7.8s  eta 217.3m
[ 506/852] ok  UT-22    langgraph      t2  1 calls   11.6s  eta 216.4m
[ 507/852] ok  UT-22    langgraph      t3  1 calls    9.1s  eta 215.4m
[ 508/852] ok  UT-22    langgraph      t4  1 calls    6.8s  eta 214.4m
[ 509/852] ok  UT-22    crewai         t1  1 calls    4.5s  eta 213.4m
[ 510/852] ok  UT-22    crewai         t2  1 calls    3.1s  eta 212.4m
[ 511/852] ok  UT-22    crewai         t3  1 calls    3.0s  eta 211.4m
[ 512/852] ok  UT-22    crewai         t4  1 calls    3.1s  eta 210.4m
[ 513/852] ok  UT-22    openai_agents  t1  1 calls    4.7s  eta 209.5m
[ 514/852] ok  UT-22    openai_agents  t2  1 calls    3.7s  eta 208.5m
[ 515/852] ok  UT-22    openai_agents  t3  1 calls    3.6s  eta 207.5m
[ 516/852] ok  UT-22    openai_agents  t4  1 calls    3.6s  eta 206.5m
[ 517/852] ok  UT-23    langgraph      t1  2 calls    9.2s  eta 205.6m
[ 518/852] ok  UT-23    langgraph      t2  2 calls    8.1s  eta 204.7m
[ 519/852] ok  UT-23    langgraph      t3  2 calls    8.8s  eta 203.8m
[ 520/852] ok  UT-23    langgraph      t4  2 calls    8.1s  eta 202.9m
[ 521/852] ok  UT-23    crewai         t1  2 calls    7.8s  eta 201.9m
[ 522/852] ok  UT-23    crewai         t2  2 calls    5.7s  eta 201.0m
[ 523/852] ok  UT-23    crewai         t3  2 calls    7.1s  eta 200.1m
[ 524/852] ok  UT-23    crewai         t4  2 calls    9.1s  eta 199.2m
[ 525/852] ok  UT-23    openai_agents  t1  2 calls   10.6s  eta 198.3m
[ 526/852] ok  UT-23    openai_agents  t2  2 calls    7.0s  eta 197.4m
[ 527/852] ok  UT-23    openai_agents  t3  2 calls    8.5s  eta 196.5m
[ 528/852] ok  UT-23    openai_agents  t4  2 calls    7.6s  eta 195.6m
[ 529/852] ok  FAQ-11   langgraph      t1  3 calls   34.4s  eta 195.0m
[ 530/852] ok  FAQ-11   langgraph      t2  0 calls 1013.3s  eta 204.3m
[ 531/852] ok  FAQ-11   langgraph      t3  0 calls    2.7s  eta 203.3m
[ 532/852] ok  FAQ-11   langgraph      t4  0 calls  537.1s  eta 207.7m
[ 533/852] ok  FAQ-11   crewai         t1  0 calls    4.1s  eta 206.7m
[ 534/852] ok  FAQ-11   crewai         t2  1 calls    8.1s  eta 205.7m
[ 535/852] ok  FAQ-11   crewai         t3  1 calls    8.2s  eta 204.8m
[ 536/852] ok  FAQ-11   crewai         t4  1 calls    8.5s  eta 203.8m
[ 537/852] ok  FAQ-11   openai_agents  t1  0 calls    2.4s  eta 202.8m
[ 538/852] ok  FAQ-11   openai_agents  t2  1 calls    8.2s  eta 201.9m
[ 539/852] ok  FAQ-11   openai_agents  t3  0 calls    2.2s  eta 200.9m
[ 540/852] ok  FAQ-11   openai_agents  t4  0 calls    6.3s  eta 199.9m
[ 541/852] ok  FAQ-12   langgraph      t1  0 calls    9.1s  eta 199.0m
[ 542/852] ok  FAQ-12   langgraph      t2  1 calls    8.5s  eta 198.1m
[ 543/852] ok  FAQ-12   langgraph      t3  1 calls   14.1s  eta 197.2m
[ 544/852] ok  FAQ-12   langgraph      t4  2 calls   21.7s  eta 196.4m
[ 545/852] ok  FAQ-12   crewai         t1  2 calls   19.2s  eta 195.6m
[ 546/852] ok  FAQ-12   crewai         t2  2 calls   18.1s  eta 194.8m
[ 547/852] ok  FAQ-12   crewai         t3  2 calls   19.2s  eta 194.0m
[ 548/852] ok  FAQ-12   crewai         t4  2 calls   18.3s  eta 193.2m
[ 549/852] ok  FAQ-12   openai_agents  t1  1 calls   13.3s  eta 192.3m
[ 550/852] ok  FAQ-12   openai_agents  t2  1 calls   10.6s  eta 191.4m
[ 551/852] ok  FAQ-12   openai_agents  t3  1 calls   18.4s  eta 190.6m
[ 552/852] ok  FAQ-12   openai_agents  t4  1 calls   13.8s  eta 189.7m
[ 553/852] ok  FAQ-13   langgraph      t1  1 calls   10.4s  eta 188.9m
[ 554/852] ok  FAQ-13   langgraph      t2  1 calls   10.2s  eta 188.0m
[ 555/852] ok  FAQ-13   langgraph      t3  1 calls    8.8s  eta 187.1m
[ 556/852] ok  FAQ-13   langgraph      t4  1 calls   10.1s  eta 186.2m
[ 557/852] ok  FAQ-13   crewai         t1  2 calls    9.1s  eta 185.3m
[ 558/852] ok  FAQ-13   crewai         t2  2 calls    9.0s  eta 184.5m
[ 559/852] ok  FAQ-13   crewai         t3  2 calls    7.7s  eta 183.6m
[ 560/852] ok  FAQ-13   crewai         t4  2 calls    9.3s  eta 182.7m
[ 561/852] ok  FAQ-13   openai_agents  t1  1 calls    9.0s  eta 181.8m
[ 562/852] ok  FAQ-13   openai_agents  t2  2 calls   11.4s  eta 181.0m
[ 563/852] ok  FAQ-13   openai_agents  t3  2 calls   11.3s  eta 180.1m
[ 564/852] ok  FAQ-13   openai_agents  t4  1 calls    8.4s  eta 179.2m
[ 565/852] ok  FAQ-14   langgraph      t1  1 calls   21.5s  eta 178.5m
[ 566/852] ok  FAQ-14   langgraph      t2  2 calls   23.2s  eta 177.8m
[ 567/852] ok  FAQ-14   langgraph      t3  0 calls    8.5s  eta 176.9m
[ 568/852] ok  FAQ-14   langgraph      t4  2 calls   17.7s  eta 176.1m
[ 569/852] ok  FAQ-14   crewai         t1  2 calls   14.2s  eta 175.3m
[ 570/852] ok  FAQ-14   crewai         t2  2 calls   11.1s  eta 174.5m
[ 571/852] ok  FAQ-14   crewai         t3  2 calls   10.6s  eta 173.6m
[ 572/852] ok  FAQ-14   crewai         t4  2 calls   12.1s  eta 172.8m
[ 573/852] ok  FAQ-14   openai_agents  t1  2 calls   25.0s  eta 172.1m
[ 574/852] ok  FAQ-14   openai_agents  t2  0 calls    7.7s  eta 171.2m
[ 575/852] ok  FAQ-14   openai_agents  t3  2 calls   27.8s  eta 170.5m
[ 576/852] ok  FAQ-14   openai_agents  t4  2 calls   23.3s  eta 169.8m
[ 577/852] ok  FAQ-15   langgraph      t1  0 calls    2.1s  eta 168.9m
[ 578/852] ok  FAQ-15   langgraph      t2  0 calls    0.8s  eta 168.0m
[ 579/852] ok  FAQ-15   langgraph      t3  0 calls    1.0s  eta 167.1m
[ 580/852] ok  FAQ-15   langgraph      t4  0 calls    1.8s  eta 166.2m
[ 581/852] ok  FAQ-15   crewai         t1  1 calls    5.7s  eta 165.4m
[ 582/852] ok  FAQ-15   crewai         t2  1 calls    3.9s  eta 164.5m
[ 583/852] ok  FAQ-15   crewai         t3  1 calls    4.2s  eta 163.7m
[ 584/852] ok  FAQ-15   crewai         t4  1 calls    4.0s  eta 162.8m
[ 585/852] ok  FAQ-15   openai_agents  t1  0 calls    2.1s  eta 161.9m
[ 586/852] ok  FAQ-15   openai_agents  t2  0 calls    1.2s  eta 161.1m
[ 587/852] ok  FAQ-15   openai_agents  t3  0 calls    1.6s  eta 160.2m
[ 588/852] ok  FAQ-15   openai_agents  t4  0 calls    1.2s  eta 159.3m
[ 589/852] ok  FAQ-16   langgraph      t1  0 calls    7.6s  eta 158.5m
[ 590/852] ok  FAQ-16   langgraph      t2  0 calls    8.2s  eta 157.7m
[ 591/852] ok  FAQ-16   langgraph      t3  0 calls   14.4s  eta 157.0m
[ 592/852] ok  FAQ-16   langgraph      t4  1 calls   21.9s  eta 156.3m
[ 593/852] ok  FAQ-16   crewai         t1  2 calls   16.3s  eta 155.5m
ERROR:root:Failed to connect to OpenAI API: Request timed out.
ERROR:root:OpenAI API call failed: Failed to connect to OpenAI API: Request timed out.
[CrewAIEventsBus] Warning: Event pairing mismatch. 'llm_call_failed' closed 
'flow_started' (expected 'llm_call_started')
ERROR:crewai.flow.runtime:Error executing listener call_llm_native_tools: Failed to connect to OpenAI API: Request timed out.
[ 594/852] ok  FAQ-16   crewai         t2  5 calls 1832.1s  eta 167.9m
[ 595/852] ok  FAQ-16   crewai         t3  2 calls   17.0s  eta 167.1m
[ 596/852] ok  FAQ-16   crewai         t4  2 calls   17.9s  eta 166.3m
[ 597/852] ok  FAQ-16   openai_agents  t1  1 calls   16.1s  eta 165.5m
[ 598/852] ok  FAQ-16   openai_agents  t2  2 calls   29.1s  eta 164.8m
[ 599/852] ok  FAQ-16   openai_agents  t3  2 calls   34.3s  eta 164.1m
[ 600/852] ok  FAQ-16   openai_agents  t4  3 calls   28.8s  eta 163.4m
[ 601/852] ok  FAQ-17   langgraph      t1  1 calls   13.9s  eta 162.5m
[ 602/852] ok  FAQ-17   langgraph      t2  3 calls   50.0s  eta 162.0m
[ 603/852] ok  FAQ-17   langgraph      t3  4 calls   36.6s  eta 161.3m
[ 604/852] ok  FAQ-17   langgraph      t4  0 calls    2.9s  eta 160.4m
[ 605/852] ok  FAQ-17   crewai         t1  1 calls    9.3s  eta 159.6m
[ 606/852] ok  FAQ-17   crewai         t2  1 calls    8.7s  eta 158.7m
[ 607/852] ok  FAQ-17   crewai         t3  1 calls   10.0s  eta 157.9m
[ 608/852] ok  FAQ-17   crewai         t4  1 calls    8.6s  eta 157.0m
[ 609/852] ok  FAQ-17   openai_agents  t1  1 calls   14.2s  eta 156.2m
[ 610/852] ok  FAQ-17   openai_agents  t2  1 calls    7.1s  eta 155.4m
[ 611/852] ok  FAQ-17   openai_agents  t3  1 calls   10.8s  eta 154.6m
[ 612/852] ok  FAQ-17   openai_agents  t4  2 calls   16.8s  eta 153.8m
[ 613/852] ok  FAQ-18   langgraph      t1  0 calls    6.8s  eta 152.9m
[ 614/852] ok  FAQ-18   langgraph      t2  0 calls    3.9s  eta 152.1m
[ 615/852] ok  FAQ-18   langgraph      t3  0 calls    4.0s  eta 151.2m
[ 616/852] ok  FAQ-18   langgraph      t4  0 calls    3.2s  eta 150.3m
[ 617/852] ok  FAQ-18   crewai         t1  1 calls    9.2s  eta 149.5m
[ 618/852] ok  FAQ-18   crewai         t2  1 calls    7.6s  eta 148.7m
[ 619/852] ok  FAQ-18   crewai         t3  1 calls    8.8s  eta 147.9m
[ 620/852] ok  FAQ-18   crewai         t4  1 calls    9.3s  eta 147.1m
[ 621/852] ok  FAQ-18   openai_agents  t1  0 calls    7.0s  eta 146.2m
[ 622/852] ok  FAQ-18   openai_agents  t2  2 calls   16.8s  eta 145.5m
[ 623/852] ok  FAQ-18   openai_agents  t3  2 calls   16.8s  eta 144.7m
[ 624/852] ok  FAQ-18   openai_agents  t4  2 calls   18.6s  eta 144.0m
[ 625/852] ok  FAQ-19   langgraph      t1  4 calls   27.8s  eta 143.3m
[ 626/852] ok  FAQ-19   langgraph      t2  1 calls    9.9s  eta 142.5m
[ 627/852] ok  FAQ-19   langgraph      t3  2 calls   15.4s  eta 141.7m
[ 628/852] ok  FAQ-19   langgraph      t4  2 calls   18.3s  eta 141.0m
[ 629/852] ok  FAQ-19   crewai         t1  1 calls    8.4s  eta 140.1m
[ 630/852] ok  FAQ-19   crewai         t2  1 calls    5.4s  eta 139.3m
[ 631/852] ok  FAQ-19   crewai         t3  1 calls    5.2s  eta 138.5m
[ 632/852] ok  FAQ-19   crewai         t4  1 calls    5.3s  eta 137.7m
[ 633/852] ok  FAQ-19   openai_agents  t1  1 calls    7.5s  eta 136.9m
[ 634/852] ok  FAQ-19   openai_agents  t2  1 calls    5.7s  eta 136.1m
[ 635/852] ok  FAQ-19   openai_agents  t3  1 calls    5.7s  eta 135.3m
[ 636/852] ok  FAQ-19   openai_agents  t4  1 calls    5.6s  eta 134.5m
[ 637/852] ok  FAQ-20   langgraph      t1  0 calls   10.4s  eta 133.7m
[ 638/852] ok  FAQ-20   langgraph      t2  0 calls    7.2s  eta 132.9m
[ 639/852] ok  FAQ-20   langgraph      t3  0 calls    8.6s  eta 132.1m
[ 640/852] ok  FAQ-20   langgraph      t4  0 calls    8.4s  eta 131.4m
[ 641/852] ok  FAQ-20   crewai         t1  2 calls   17.2s  eta 130.6m
[ 642/852] ok  FAQ-20   crewai         t2  2 calls   12.7s  eta 129.9m
[ 643/852] ok  FAQ-20   crewai         t3  2 calls   16.8s  eta 129.1m
[ 644/852] ok  FAQ-20   crewai         t4  2 calls   15.7s  eta 128.4m
[ 645/852] ok  FAQ-20   openai_agents  t1  0 calls    8.2s  eta 127.6m
[ 646/852] ok  FAQ-20   openai_agents  t2  0 calls    8.8s  eta 126.9m
[ 647/852] ok  FAQ-20   openai_agents  t3  0 calls    3.2s  eta 126.1m
[ 648/852] ok  FAQ-20   openai_agents  t4  1 calls   12.0s  eta 125.3m
[ 649/852] ok  FAQ-21   langgraph      t1  4 calls   43.7s  eta 124.8m
[ 650/852] ok  FAQ-21   langgraph      t2  2 calls   30.0s  eta 124.1m
[ 651/852] ok  FAQ-21   langgraph      t3  2 calls   31.7s  eta 123.5m
[ 652/852] ok  FAQ-21   langgraph      t4  3 calls   31.9s  eta 122.8m
[ 653/852] ok  FAQ-21   crewai         t1  4 calls   27.5s  eta 122.2m
[ 654/852] ok  FAQ-21   crewai         t2  3 calls   21.0s  eta 121.5m
[ 655/852] ok  FAQ-21   crewai         t3  3 calls   24.9s  eta 120.8m
[ 656/852] ok  FAQ-21   crewai         t4  3 calls   22.5s  eta 120.1m
[ 657/852] ok  FAQ-21   openai_agents  t1  2 calls   15.5s  eta 119.4m
[ 658/852] ok  FAQ-21   openai_agents  t2  3 calls   19.6s  eta 118.7m
[ 659/852] ok  FAQ-21   openai_agents  t3  3 calls   18.9s  eta 118.0m
[ 660/852] ok  FAQ-21   openai_agents  t4  3 calls   20.3s  eta 117.3m
[ 661/852] ok  FAQ-22   langgraph      t1  5 calls   74.5s  eta 116.9m
[ 662/852] ok  FAQ-22   langgraph      t2  4 calls   57.5s  eta 116.4m
[ 663/852] ok  FAQ-22   langgraph      t3  7 calls   88.9s  eta 116.0m
[ 664/852] ok  FAQ-22   langgraph      t4  6 calls   56.8s  eta 115.5m
